,lon,lat
13982,151.235429,-33.9393105
13983,151.11714959,-33.77942753
13984,147.77463812,-35.36971995
13985,147.84540427,-30.87516058
13986,149.08232921,-32.79039073
13987,150.94748825,-33.69940734
13988,151.82171181,-31.39490949
13989,147.35084571,-35.1501136
13990,149.26675787,-31.98143434
13991,147.82513975,-34.05018082
13992,150.84863802,-31.76407135
13993,151.75127644,-32.75621031
13994,151.0178713,-34.04466047
13995,150.57365518,-31.34787785
13996,147.67868271,-33.0381744
13997,150.77768364,-33.77690576
13998,151.06779601,-31.0240323
13999,142.05885899,-29.41649687
14000,146.23086555,-34.46020896
14001,146.44193165,-33.85675728
14002,151.04632559,-33.72432477
14003,149.72369356,-33.06559271
14004,146.30967421,-32.01604695
14005,150.82428896,-33.94349798
14006,148.84064409,-36.39734316
14007,151.63099999,-32.91535538
14008,148.18227232,-35.54158473
14009,149.61088479,-28.85930499
14010,150.82683015,-34.04452847
14011,143.05189176,-30.64740129
14012,150.87445416,-33.54573871
14013,146.6359578,-35.96935504
14014,149.6434134,-36.77471009
14015,147.58594339,-30.39793628
14016,149.34428182,-36.56128393
14017,151.0261744,-33.9105567
14018,151.61436285,-33.10231507
14019,148.61150966,-36.43353268
14020,148.33791686,-36.48710131
14021,152.30576664,-32.10915328
14022,152.53787034,-30.29831943
14023,144.74878989,-33.83474134
14024,149.24331821,-33.51089447
14025,152.00288167,-29.04722097
14026,153.24916293,-29.80464506
14027,150.64687089,-33.88818363
14028,151.09047109,-33.82105011
14029,151.03885685,-33.85825728
14030,150.9594313,-33.86548184
14031,149.63341764,-33.41593074
14032,151.42851729,-33.2775073
14033,153.24359375,-28.62486065
14034,146.06185191,-34.28281984
14035,151.17698063,-33.74959147
14036,152.39191429,-30.30171645
14037,150.206429,-35.71839814
14038,141.45954243,-31.9570327
14039,149.9896284,-30.45934144
14040,147.71249843,-35.31573476
14041,150.691879,-34.77147799
14042,150.83888721,-31.75657551
14043,152.42747991,-31.90079654
14044,149.22707924,-35.37086627
14045,147.40405437,-32.27795804
14046,144.87890484,-35.79846664
14047,147.808331,-33.99854335
14048,150.87793078,-34.43964877
14049,151.61435794,-33.00827847
14050,149.12516089,-34.41859953
14051,150.91249738,-33.7695563
14052,149.96326607,-36.72278154
14053,142.19902332,-34.17035946
14054,149.57778098,-32.60672995
14055,153.10576084,-30.30248853
14056,148.61806377,-32.25301814
14057,151.08697935,-33.9157769
14058,146.93734682,-36.05174073
14059,148.11418275,-30.03267242
14060,145.93462156,-30.03224455
14061,152.80049632,-31.61389807
14062,148.38623698,-33.50473399
14063,148.68372128,-35.99460972
14064,150.75609367,-34.0234091
14065,150.50372987,-35.23364121
14066,149.85042386,-29.46698808
14067,153.56050057,-28.34297305
14068,149.46177764,-34.4439074
14069,151.67178509,-30.51296848
14070,153.33412803,-29.42628373
14071,152.05802717,-32.7362548
14072,147.87333323,-34.44101618
14073,151.1647101,-32.5547865
14074,151.20147829,-33.90957893
14075,151.32568627,-33.5073621
14076,150.60133318,-33.71732283
14077,148.91104642,-34.83231879
14078,150.4596165,-35.34600078
14079,148.08312981,-35.39712161
14080,150.91711212,-31.09673179
14081,151.11814407,-29.78050578
14082,152.99336622,-30.64620145
14083,145.83191949,-31.49791144
14084,151.6219688,-32.76476248
14085,144.82871297,-34.47903244
14086,149.84989355,-31.38925189
14087,147.36614217,-34.80798778
14088,148.60338766,-31.35097752
14089,150.46697447,-34.42352526
14090,146.37799911,-33.26702754
14091,147.15137342,-35.23694741
14092,153.2990404,-28.81492796
14093,146.00834533,-35.97584146
14094,143.45449274,-35.14575691
14095,150.91996275,-33.9324401
14096,150.68117855,-35.04045914
14097,150.66038891,-32.37670053
14098,148.83209816,-36.39143225
14099,150.14998955,-33.59458859
14100,151.69720351,-29.41476182
14101,145.65232359,-35.58488198
14102,152.8481448,-31.08425537
14103,153.58928752,-28.66350952
14104,152.92721463,-29.68273056
14105,149.71265407,-34.74573083
14106,144.27113,-32.84154871
14107,141.97053386,-29.47592972
14108,151.97386736,-32.0074422
14109,146.5602881,-34.75503038
14110,149.05883937,-30.92886069
14111,143.36627653,-31.56366297
14112,147.14106409,-33.08459167
14113,148.67691715,-33.84620804
14114,151.117148,-33.87568465
14115,150.96555992,-33.80755087
14116,147.30508369,-34.29413703
14117,149.24857258,-36.90025235
14118,151.70213454,-32.91072441
14119,152.49467498,-32.18336783
14120,152.55503109,-28.91298474
14121,151.33896587,-32.84554997
14122,150.02396956,-30.74248775
14123,151.12276418,-34.04110274
14124,149.13829245,-36.20491428
14125,150.89592518,-32.27551156
14126,149.2785737,-31.65969219
14127,150.12221152,-36.21310749
14128,148.40814523,-33.13650005
14129,150.59089249,-29.52132741
14130,152.89960597,-31.44841573
14131,150.802229,-33.65303774
14132,151.30528028,-33.66000491
14133,150.59611257,-34.22430292
14134,149.09218008,-32.79236305
14135,149.98142237,-32.8551135
14136,147.98914023,-33.37955357
14137,151.68208186,-32.41323197
14138,144.74997896,-36.09455536
14139,147.19303187,-31.56169557
14140,150.83552287,-34.68994994
14141,147.96819779,-29.43872546
14142,149.79192357,-35.47977973
14143,151.10798603,-33.62166196
14144,145.53952515,-33.47538102
14145,151.20787938,-33.87394223
14146,146.38003357,-35.99270442
14147,149.98949492,-34.71417709
14148,144.0354668,-35.13693671
14149,149.417424,-30.22302371
14150,146.86762406,-29.98140385
14151,149.06321057,-29.01689926
14152,153.56750799,-28.84348298
14153,151.58917084,-31.03480077
14154,148.24789731,-32.23439201
14155,147.82812579,-31.70130084
14156,150.86339218,-34.00547758
14157,151.34114794,-33.41288113
14158,148.37523176,-34.57338255
14159,153.53362693,-28.20950596
14160,147.21718029,-33.92299493
14161,149.62735926,-33.87407571
14162,150.33137255,-28.73631779
14163,150.3386003,-30.68782652
14164,144.92585142,-30.86315093
14165,151.0800841,-33.83728403
14166,150.44990658,-33.71843987
14167,148.63672276,-31.71342779
14168,147.36548881,-35.13062478
14169,150.33536883,-31.45037972
14170,149.87834994,-37.07753068
14171,144.97153743,-35.51684757
14172,152.85528403,-28.7700256
14173,148.71237595,-34.47612333
14174,150.90411708,-34.35974192
14175,152.00288167,-29.04722097
14176,147.00383746,-35.62972167
14177,148.17468733,-33.90805022
14178,151.26657285,-33.79984866
14179,153.19406096,-30.08734892
14180,150.80394653,-33.76570088
14181,152.07962009,-32.41530662
14182,150.83487486,-33.94384766
14183,142.37673103,-32.36536981
14184,151.00738906,-33.73694046
14185,151.47559997,-33.09260892
14186,150.71371593,-34.06770652
14187,145.94448685,-34.75681443
14188,147.9854568,-35.79866163
14189,150.25088775,-30.99907072
14190,153.36267343,-28.34084085
14191,150.10451518,-33.4464069
14192,146.69502566,-33.86209457
14193,150.59798222,-34.87377801
14194,149.35261156,-32.08654974
14195,150.01876878,-32.11895808
14196,151.51691805,-33.24676264
14197,150.26757946,-34.64648393
14198,153.37129331,-29.06873174
14199,146.38700284,-34.54910012
14200,151.74967953,-32.75326007
14201,153.18457905,-29.4982193
14202,148.91981987,-30.35503749
14203,153.02347008,-30.89468177
14204,148.27513361,-36.42108563
14205,151.02238068,-33.89235068
14206,149.36002619,-33.90296819
14207,151.13682328,-33.95614492
14208,147.65422247,-32.84715381
14209,149.09909429,-33.65930546
14210,150.79975095,-34.48990679
14211,148.02910087,-34.63630959
14212,151.04335028,-34.03293205
14213,149.83588303,-36.66684516
14214,148.82532457,-33.15388091
14215,147.53353413,-34.44757754
14216,147.762148,-30.7098479
14217,143.58763926,-34.61073065
14218,151.41343045,-33.45436229
14219,153.04118407,-28.87392205
14220,150.08581352,-35.91335795
14221,150.88274176,-33.60834013
14222,148.17508209,-33.13285938
14223,149.29616216,-31.27120238
14224,148.38667128,-30.94155269
14225,142.75432498,-34.56512159
14226,148.60176666,-29.56008956
14227,149.89762638,-36.88696245
14228,141.96004285,-34.08053144
14229,146.50604342,-34.20728173
14230,146.24571485,-35.45230074
14231,148.23350414,-35.32232436
14232,148.92752451,-32.5187549
14233,149.45271941,-35.26774492
14234,151.16115074,-33.89017827
14235,150.86725163,-32.03791728
14236,144.18284472,-35.59531823
14237,152.96522545,-30.46308549
14238,150.71746704,-33.57165156
14239,147.5993093,-34.87149431
14240,147.9598384,-32.04297604
14241,150.87926288,-33.7150954
14242,149.84706341,-29.96063506
14243,151.07431918,-30.19946569
14244,152.65735462,-31.85780659
14245,144.48695963,-29.57283644
14246,149.77483762,-30.33544854
14247,151.36915356,-32.66595179
14248,152.714532,-31.44657807
14249,146.70577059,-35.18646586
14250,152.23911223,-31.54931614
14251,150.7987091,-28.89948525
14252,149.61197522,-33.03597274
14253,148.19255397,-32.68235971
14254,153.43634397,-28.83055212
14255,149.09593242,-33.27957744
14256,152.54005255,-28.46090959
14257,146.34433337,-31.77422896
14258,151.55947239,-33.14754359
14259,149.69852805,-31.81826058
14260,150.92874496,-33.42380889
14261,150.57575716,-30.32455579
14262,147.12213505,-34.81935833
14263,150.70438546,-33.75639014
14264,151.68741299,-30.2139
14265,149.58386944,-32.36427154
14266,150.94466798,-33.706478
14267,148.61483848,-36.42689611
14268,148.63518378,-35.04628017
14269,150.37814862,-32.12019726
14270,146.64759407,-35.92518893
14271,146.90469768,-32.38996294
14272,149.30478145,-34.8227915
14273,151.54282209,-32.71525767
14274,149.84094695,-34.36737378
14275,149.99708615,-36.40620509
14276,145.6355026,-33.98792089
14277,150.39470435,-34.50712675
14278,151.02476029,-33.94613339
14279,150.56360146,-29.8704389
14280,142.54927047,-33.39856248
14281,149.27750453,-35.14670321
14282,149.32248608,-35.67740787
14283,152.49458761,-32.35655476
14284,151.23650633,-33.94181953
14285,152.70474451,-30.33836349
14286,151.20012861,-33.81979646
14287,150.979544,-34.21215804
14288,152.99411561,-28.5904209
14289,151.48075557,-30.63641967
14290,151.1965995,-31.37515659
14291,150.37767673,-35.50443432
14292,149.55951269,-33.4110222
14293,151.87921335,-32.70768174
14294,147.33369026,-35.72250172
14295,150.28766505,-33.61406387
14296,151.62826878,-33.07974269
14297,152.57027263,-30.88139859
14298,151.7453615,-29.74355136
14299,150.60737318,-35.11320505
14300,151.75946499,-32.92130502
14301,149.80693739,-35.07751323
14302,150.81221512,-34.07716946
14303,149.24079227,-33.51096211
14304,150.942712,-33.87636373
14305,151.6279,-32.91386872
14306,151.08870671,-33.96818386
14307,151.06691193,-33.77712675
14308,150.91801279,-32.16103294
14309,146.94874694,-33.56266655
14310,148.10236169,-35.05469102
14311,150.75394807,-34.90323783
14312,151.12574927,-33.80522457
14313,153.50548237,-28.53569048
14314,150.33073241,-33.71108832
14315,151.25723502,-33.89022798
14316,148.67919264,-33.55164456
14317,152.14775401,-32.7101412
14318,151.09518608,-32.9855065
14319,151.47098883,-33.36195776
14320,151.2810173,-33.74614684
14321,145.56261791,-32.66911559
14322,145.61391391,-35.83723571
14323,152.1091942,-28.62656236
14324,151.06669071,-31.01855323
14325,148.67968013,-32.80142528
14326,149.34275439,-36.54817268
14327,151.10208471,-29.28869956
14328,150.19409957,-35.81564882
14329,151.47502432,-32.81523557
14330,150.74679348,-30.79626023
14331,148.30717009,-34.30729765
14332,151.00848141,-33.82784931
14333,146.93236033,-34.34288854
14334,149.64212135,-36.77672555
14335,150.69947022,-31.52027235
14336,150.6709851,-31.31394538
14337,150.56521009,-34.62228085
14338,152.87798738,-30.70927199
14339,150.64742864,-33.88837828
14340,149.035715,-35.01066753
14341,149.62361306,-28.84734254
14342,150.82748775,-34.56745811
14343,150.11815998,-36.05875319
14344,146.41852242,-30.68074654
14345,152.94714765,-30.04728385
14346,148.98777465,-34.02446893
14347,150.87816059,-33.88551859
14348,152.54887646,-32.00894811
14349,150.56514104,-34.06706269
14350,143.05189176,-30.64740129
14351,151.10661874,-33.71118963
14352,151.3362157,-31.93655079
14353,149.86346119,-33.69886256
14354,151.68031176,-32.97631787
14355,148.92972938,-36.96160341
14356,152.49485995,-31.7124237
14357,147.35230341,-29.22539405
14358,151.20519899,-33.87507155
14359,153.579298,-28.65968208
14360,146.9375978,-36.0509051
14361,148.95056659,-32.55485539
14362,151.47506073,-32.81495421
14363,150.20715694,-35.71687198
14364,141.45954243,-31.9570327
14365,151.06884392,-31.02192194
14366,152.89960597,-31.44841573
14367,150.88029159,-33.88490488
14368,147.36560848,-35.13066239
14369,153.17226456,-30.10001704
14370,146.06541461,-34.27928411
14371,150.63472249,-29.53038406
14372,148.89042317,-33.85078865
14373,149.13382466,-36.22283654
14374,148.11123686,-30.02352708
14375,149.27417235,-35.14649417
14376,150.44928009,-35.36334362
14377,150.9065828,-34.35562492
14378,144.18597298,-35.59625967
14379,151.41598169,-33.45499101
14380,142.04978553,-34.0822446
14381,152.00244092,-32.69914561
14382,149.5789956,-33.41211127
14383,142.20810372,-34.17780623
14384,151.64765168,-30.527367
14385,150.25397003,-30.99798719
14386,149.24857258,-36.90025235
14387,148.17905761,-33.13290013
14388,150.04316656,-34.69847368
14389,145.61787728,-35.84331535
14390,152.50873152,-32.1879281
14391,150.28062368,-33.61659306
14392,152.00288167,-29.04722097
14393,150.89709901,-32.25815855
14394,153.36672442,-28.33994134
14395,150.71231372,-33.74843739
14396,148.11053548,-35.05561904
14397,153.1801929,-29.47250929
14398,149.09585512,-33.27953987
14399,147.823573,-31.70566108
14400,148.3051892,-34.30677832
14401,145.26435,-29.93429973
14402,148.61423636,-32.25193106
14403,151.70684529,-32.91532385
14404,149.89557573,-32.50307348
14405,150.83540409,-34.69246445
14406,150.90160359,-33.76188574
14407,151.01890236,-33.92728302
14408,151.5160451,-33.24707418
14409,147.54581601,-34.44507539
14410,149.42173004,-30.22787065
14411,147.21954737,-33.91609104
14412,153.03529283,-28.87183954
14413,144.9571596,-35.54704736
14414,149.29593664,-31.26609397
14415,150.59625349,-34.22327033
14416,151.08505119,-30.24666437
14417,151.17139784,-33.74483487
14418,149.99953412,-36.40346761
14419,146.41852242,-30.68074654
14420,152.64639192,-31.84250811
14421,146.3870069,-34.54850975
14422,149.83803441,-29.46909007
14423,151.7453615,-29.74355136
14424,149.50713581,-28.73059872
14425,150.59614447,-34.8679843
14426,148.47052691,-30.63827989
14427,143.36627653,-31.56366297
14428,146.78233294,-33.29096422
14429,148.66427552,-36.41874844
14430,152.9546072,-30.66623079
14431,146.38003357,-35.99270442
14432,149.71648188,-34.74428145
14433,151.08348494,-34.02722208
14434,152.33714382,-31.85801377
14435,151.01695113,-33.72188064
14436,149.57651146,-32.60831041
14437,149.96326607,-36.72278154
14438,153.2985598,-28.8146566
14439,150.14757621,-33.49087448
14440,143.58763926,-34.61073065
14441,144.82871297,-34.47903244
14442,150.87388864,-33.55125156
14443,150.74470573,-34.0321466
14444,148.98316214,-35.03793209
14445,144.75000949,-36.0938972
14446,149.23018662,-35.37658685
14447,146.87440363,-29.94240305
14448,151.10852629,-33.8642586
14449,153.11753002,-30.27946439
14450,148.68208632,-31.69955123
14451,150.61594709,-35.09015101
14452,151.74989999,-32.75702295
14453,150.24628503,-29.43898036
14454,144.19270394,-29.6856921
14455,151.3751765,-32.66263367
14456,152.93435147,-29.69627629
14457,144.26681882,-32.9036371
14458,151.61712908,-32.58076852
14459,153.53835082,-28.22251752
14460,150.44685627,-34.46028382
14461,150.99556833,-33.8265494
14462,150.91549036,-31.0952262
14463,151.34146516,-32.84872959
14464,148.35715513,-34.56671273
14465,152.79996678,-31.61397944
14466,152.15766985,-28.57697201
14467,151.59349818,-33.01073483
14468,152.84809352,-31.08399621
14469,148.66447442,-33.84890875
14470,145.94662522,-30.04307768
14471,150.66640634,-31.44236062
14472,147.99399701,-33.38407398
14473,149.3824955,-32.07579258
14474,149.78800267,-35.48885225
14475,146.70672328,-35.18379294
14476,147.26221965,-32.27728737
14477,149.78891626,-30.33894442
14478,141.97053386,-29.47592972
14479,142.37673103,-32.36536981
14480,151.54237698,-32.34339889
14481,151.11777997,-29.78335976
14482,150.1178507,-36.20071786
14483,149.69944075,-31.81983416
14484,147.14766252,-35.23539029
14485,153.33621107,-29.4267506
14486,147.91448597,-29.41244639
14487,150.88136072,-34.43399175
14488,149.84706341,-29.96063506
14489,148.93042283,-30.35247875
14490,148.01224983,-34.61770694
14491,145.53769893,-33.44017512
14492,150.33987658,-28.72221097
14493,148.24789731,-32.23439201
14494,149.98563516,-32.86796763
14495,149.45870808,-34.44496033
14496,151.93684085,-32.37264494
14497,150.72166422,-30.77924913
14498,151.12762629,-33.96477355
14499,147.22586993,-34.82281641
14500,151.10321651,-33.80725446
14501,148.17403903,-33.90625332
14502,146.36065268,-33.26639109
14503,149.13323957,-33.67031868
14504,151.16507472,-32.55133421
14505,149.03997821,-34.4659829
14506,149.22349963,-29.23320459
14507,151.54023407,-32.72087967
14508,150.88595839,-32.04056078
14509,150.82361738,-33.7412877
14510,148.58082963,-29.56231089
14511,153.56750799,-28.84348298
14512,151.24787886,-33.40487793
14513,151.23780138,-33.81824269
14514,151.47303703,-33.36346895
14515,150.80915757,-34.48475035
14516,148.67506342,-33.54641813
14517,153.37129331,-29.06873174
14518,151.10832593,-33.69594214
14519,152.98217021,-28.60382136
14520,150.00836581,-33.36191937
14521,147.18953085,-31.55788937
14522,150.59666793,-33.71144292
14523,152.08913567,-32.74013017
14524,152.25490415,-30.44086183
14525,151.94723949,-31.9874006
14526,150.56548332,-30.33478523
14527,152.72111787,-31.44740212
14528,150.19382531,-35.81574311
14529,148.99632159,-28.98203966
14530,149.64212135,-36.77672555
14531,145.05233355,-30.595896
14532,150.78584811,-33.62055154
14533,149.45540124,-35.26993259
14534,151.10489615,-29.34502174
14535,146.97148572,-34.78273776
14536,149.09485765,-32.79457007
14537,142.56862789,-33.3746103
14538,147.96939388,-35.78382088
14539,145.81001896,-35.66080551
14540,153.52776681,-28.47579244
14541,146.76169126,-34.29220213
14542,151.15067416,-33.89850096
14543,150.8325442,-34.03021702
14544,148.72537256,-34.40125838
14545,146.80113589,-35.6954091
14546,147.1436642,-33.07396762
14547,150.36865661,-32.13446007
14548,147.59486845,-34.86927335
14549,150.03733915,-30.70079018
14550,141.89050393,-34.07682518
14551,149.56878724,-33.87188232
14552,151.62209959,-32.76582862
14553,151.1972879,-33.90769983
14554,149.87834994,-37.07753068
14555,151.67343283,-32.98889158
14556,151.17445453,-33.80539796
14557,147.67443876,-33.04241252
14558,150.66023056,-33.80165543
14559,148.19506004,-35.34182345
14560,146.63443023,-35.96878284
14561,148.37881486,-30.95505917
14562,147.73104507,-35.31528738
14563,150.73176176,-34.85945762
14564,150.78629428,-33.78209655
14565,150.10167165,-35.96255405
14566,148.6756486,-32.80341
14567,152.96056839,-30.46993158
14568,151.63449105,-32.91597854
14569,142.75432498,-34.56512159
14570,152.60527903,-30.86891846
14571,147.16690925,-35.65590028
14572,150.89003656,-33.68282933
14573,144.72905726,-31.75868255
14574,152.55341996,-28.94519128
14575,151.69720351,-29.41476182
14576,151.56020697,-33.14866992
14577,146.00834533,-35.97584146
14578,144.04899041,-35.12314698
14579,151.25727363,-32.75064084
14580,151.42963003,-33.28386746
14581,150.97430897,-33.39770558
14582,148.92991494,-36.9526221
14583,151.27908957,-33.76535032
14584,149.84094695,-34.36737378
14585,149.82277687,-35.08159291
14586,151.13731214,-34.04934892
14587,148.91062083,-34.83521719
14588,149.05883937,-30.92886069
14589,151.23143851,-33.95343371
14590,148.18903028,-32.68395964
14591,150.96309586,-33.79139297
14592,151.32610305,-33.50764341
14593,152.22572425,-32.39922832
14594,150.98071191,-34.20973619
14595,150.86458456,-33.95524598
14596,151.57482682,-30.9920141
14597,147.762148,-30.7098479
14598,153.01537332,-30.89185007
14599,150.34140216,-34.57016908
14600,149.38490912,-31.5617794
14601,151.68682191,-30.21494328
14602,146.87546113,-33.72256831
14603,150.93713203,-33.90144116
14604,151.06897146,-33.96130485
14605,149.86066782,-33.69752321
14606,149.6144763,-33.04750913
14607,150.69713773,-33.55958438
14608,151.0599343,-33.78094024
14609,152.50978992,-32.36010728
14610,152.3717876,-31.51777335
14611,151.30292657,-33.66597441
14612,149.56124501,-32.35974889
14613,145.91599703,-31.54607082
14614,148.610117,-34.71325728
14615,151.26402026,-31.42429042
14616,153.25141878,-28.62033046
14617,147.95651835,-32.04577478
14618,151.24289395,-33.91667804
14619,145.53324998,-35.62485721
14620,152.46190496,-31.9004353
14621,151.63249835,-33.08363502
14622,150.56092749,-29.87201085
14623,152.15569481,-32.70718045
14624,149.83588303,-36.66684516
14625,151.35053868,-33.41530763
14626,153.22029871,-29.81752705
14627,151.01941435,-34.04032811
14628,150.80377019,-34.09235312
14629,146.54600561,-34.75575548
14630,149.96373884,-31.39455145
14631,150.44874322,-33.71909445
14632,145.6355026,-33.98792089
14633,148.81910927,-33.15378903
14634,145.73198668,-35.33813922
14635,143.05189176,-30.64740129
14636,148.38734339,-33.50088024
14637,148.30304713,-31.62255147
14638,150.94838592,-33.71232044
14639,150.8186695,-31.71962986
14640,148.28408934,-36.41954406
14641,150.85820354,-28.91823448
14642,151.47737401,-33.09447495
14643,147.82513975,-34.05018082
14644,151.08901816,-33.91420739
14645,149.89762638,-36.88696245
14646,145.94691621,-34.74497349
14647,150.75478231,-34.57691144
14648,148.82864458,-32.35589008
14649,150.33057673,-33.71121174
14650,149.24252433,-33.50581711
14651,151.20593281,-33.83227222
14652,149.34275439,-36.54817268
14653,149.18335166,-34.11761271
14654,143.64673639,-35.32158522
14655,153.43618267,-28.83196085
14656,150.66660777,-32.37758146
14657,151.76828512,-32.48014926
14658,152.73283622,-29.55954369
14659,151.25957098,-33.88442432
14660,146.24085627,-35.45134709
14661,149.11605588,-31.84373669
14662,148.55734007,-31.32712642
14663,149.74681692,-28.96947787
14664,149.24332372,-35.83807569
14665,152.54884378,-32.01111199
14666,150.70121465,-35.03814899
14667,151.03490006,-33.86239292
14668,153.07649307,-30.35194327
14669,149.5150023,-34.89282713
14670,147.57833309,-32.64063388
14671,149.22118765,-34.81627239
14672,152.5942938,-28.53013654
14673,144.92558936,-29.38869297
14674,152.30063882,-32.1124381
14675,148.68372128,-35.99460972
14676,147.28774597,-34.31332665
14677,151.87660442,-32.75032637
14678,150.07109565,-31.95285702
14679,151.09192779,-32.98444899
14680,151.76127442,-32.92159351
14681,143.39277049,-35.08195962
14682,150.84888793,-34.56475999
14683,150.64233223,-34.06779638
14684,150.55474133,-35.18965052
14685,152.71512637,-30.28977453
14686,151.681258,-32.97650809
14687,146.39848039,-34.53276016
14688,150.73654607,-34.04120618
14689,153.27459309,-29.44343408
14690,150.91458456,-31.09428163
14691,148.61434038,-32.25081603
14692,141.45954243,-31.9570327
14693,149.96070385,-36.72264175
14694,151.1699158,-33.90116758
14695,152.05981916,-32.73599693
14696,148.01224983,-34.61770694
14697,152.84921788,-31.08427625
14698,149.22959582,-33.52656083
14699,146.93732752,-36.05182995
14700,153.23960568,-28.62297865
14701,150.59784354,-34.87324502
14702,144.75000949,-36.0938972
14703,149.83521751,-29.47268156
14704,149.18560852,-35.08003902
14705,148.39564615,-30.95907353
14706,151.7453615,-29.74355136
14707,151.38136655,-33.46335708
14708,150.95831873,-33.80681613
14709,145.87923998,-31.4997437
14710,153.11747475,-30.27946367
14711,152.74072867,-30.3123903
14712,152.89960597,-31.44841573
14713,148.79184877,-36.22260648
14714,150.15470749,-33.49812954
14715,147.36550715,-35.13030261
14716,142.19962365,-34.1670529
14717,150.084878,-35.91298
14718,145.80731379,-35.67292988
14719,147.9880527,-33.38017994
14720,150.37842984,-32.15704656
14721,152.14240153,-28.99488665
14722,153.56050057,-28.34297305
14723,150.68705797,-33.56516521
14724,151.66985431,-30.51323467
14725,151.11302112,-32.40667484
14726,149.79116392,-30.31224198
14727,149.69011043,-32.35376543
14728,146.41852242,-30.68074654
14729,149.09646416,-34.41385539
14730,151.62286169,-32.76602345
14731,149.92236439,-32.53449949
14732,145.53236985,-33.43818083
14733,150.44678405,-34.458851
14734,151.1831847,-33.77465644
14735,147.91448597,-29.41244639
14736,148.19324327,-35.54935923
14737,144.0354668,-35.13693671
14738,152.10535366,-28.62074581
14739,153.56750799,-28.84348298
14740,148.51522821,-34.1246191
14741,149.57853745,-33.41238046
14742,150.86392691,-33.8968703
14743,151.13771979,-34.04865511
14744,151.47559997,-33.09260892
14745,150.25336446,-30.99321675
14746,149.00808691,-33.69347707
14747,150.71977087,-33.74560752
14748,145.9434559,-30.08481896
14749,146.06339261,-34.28301847
14750,147.18861043,-31.56159025
14751,146.92935568,-33.57445608
14752,150.20715694,-35.71687198
14753,149.7133334,-34.74592392
14754,149.09607575,-33.27936075
14755,144.94644818,-35.55327422
14756,149.43846452,-31.33868226
14757,151.11761354,-29.78071684
14758,149.02723248,-30.97405168
14759,141.97053386,-29.47592972
14760,150.68117855,-35.04045914
14761,150.50355151,-35.23384256
14762,152.82067415,-30.65881223
14763,153.03836566,-28.87264743
14764,150.89704194,-32.25456499
14765,148.62494617,-29.56852229
14766,151.93979396,-32.40996784
14767,152.92955117,-29.68278867
14768,152.42951442,-31.89826939
14769,150.30982896,-33.68428148
14770,149.25377856,-36.89987636
14771,148.2941723,-34.31366241
14772,143.36627653,-31.56366297
14773,149.49093713,-32.3711059
14774,151.20766283,-33.88103659
14775,148.94952122,-32.5551782
14776,148.93846235,-34.86771978
14777,147.53408501,-34.44932264
14778,150.63430842,-29.53376816
14779,149.87422309,-37.07713929
14780,149.22832223,-35.36786054
14781,151.9695085,-31.99972422
14782,150.78365752,-34.528995
14783,146.38003357,-35.99270442
14784,144.82871297,-34.47903244
14785,150.85405972,-31.76076651
14786,150.82394238,-33.73711552
14787,147.15051806,-35.23592073
14788,148.83057965,-32.35374033
14789,151.04823501,-33.73798161
14790,147.95651835,-32.04577478
14791,151.5160722,-33.24685601
14792,151.07080918,-33.94120922
14793,148.17905761,-33.13290012
14794,153.29894513,-28.81479673
14795,153.5895925,-28.66354331
14796,149.57810353,-32.6095539
14797,150.81426891,-34.07234261
14798,147.17153834,-34.82245348
14799,150.5300951,-29.92545303
14800,151.31974188,-33.5109113
14801,149.13822598,-36.20644558
14802,148.09602166,-35.04676514
14803,149.49011881,-33.88385987
14804,151.57094204,-30.99202787
14805,150.92221109,-33.93059777
14806,151.08864821,-33.86353542
14807,149.26758878,-31.27090769
14808,147.14075128,-33.08099584
14809,148.15628126,-33.89966662
14810,151.33896587,-32.84554997
14811,149.80319343,-35.46539449
14812,144.26681882,-32.9036371
14813,147.58995646,-34.86785124
14814,152.65288104,-28.80084208
14815,149.69475205,-31.82151131
14816,142.37673103,-32.36536981
14817,151.74628317,-32.91861588
14818,145.59672806,-35.76351117
14819,148.11418275,-30.03267242
14820,150.59099424,-34.20057655
14821,146.86738032,-29.93897743
14822,150.12221152,-36.21310749
14823,150.34398586,-28.61756068
14824,143.45449274,-35.14575691
14825,144.18288967,-35.59757788
14826,152.60469268,-30.06302229
14827,146.86197155,-34.74586721
14828,151.60521469,-32.99190948
14829,148.00717068,-35.80488715
14830,152.79996678,-31.61397944
14831,145.94752787,-34.74803002
14832,152.96216024,-30.46808975
14833,148.24789731,-32.23439201
14834,150.88281807,-33.6345048
14835,150.84902783,-34.56535028
14836,144.48695963,-29.57283644
14837,148.19255397,-32.68235971
14838,153.03493313,-30.9099274
14839,151.47126686,-33.36122646
14840,149.05752191,-29.01586838
14841,151.6983932,-30.210301
14842,147.33339757,-32.29335314
14843,148.62834449,-36.43087899
14844,153.19839466,-29.8266431
14845,148.74034897,-34.42716717
14846,153.37129331,-29.06873174
14847,148.52127914,-33.77003667
14848,151.10709481,-29.34040425
14849,149.88775495,-36.88913077
14850,150.70151248,-31.51939655
14851,153.36267343,-28.34084085
14852,151.67229847,-32.4157434
14853,150.59691427,-30.37767748
14854,150.64011171,-34.70651227
14855,150.59063928,-33.70777631
14856,146.00834533,-35.97584146
14857,151.12614515,-33.96466334
