'a', 'abandon', 'above', 'abyss', 'across', 'act', 'adrift', 'agony', 'air', 'alive', 'all', 'along', 'always', 'am', 'ambition', 'amnion', 'among', 'amusement', 'an', 'anarchy', 'anchored', 'ancient', 'and', 'answer', 'answers', 'ants', 'approaches', 'are', 'around', 'arrived', 'as', 'ask', 'assaulted', 'at', 'atop', 'away', 'be', 'bear', 'beating', 'been', 'befell', 'before', 'begets', 'beginning', 'being', 'believing', 'below', 'beneath', 'best', 'beware', 'billows', 'bind', 'birth', 'black', 'blind', 'bodies', 'bone', 'bones', 'bored', 'born', 'both', 'boundaries', 'brief', 'burden', 'buried', 'burn', 'but', 'by', 'came', 'can', 'cannot', 'canter', 'cast', 'castles', 'cause', 'ceaseless', 'change', 'changed', 'charming', 'charting', 'child', 'childlike', 'choir', 'churn', 'churning', 'claimant', 'clay', 'closer', 'coerced', 'come', 'comforted', 'coming', 'conflict', 'constancy', 'consume', 'contest', 'cooled', 'could', 'countless', 'course', 'cracks', 'crashing', 'craved', 'create', 'created', 'creation', 'creator', 'cried', 'cries', 'curiosity', 'cycle', 'dammed', 'dance', 'danced', 'darkness', 'dawn', 'dead', 'deafened', 'deafening', 'death', 'decay', 'deep', 'desert', 'desperation', 'determined', 'devoured', 'did', 'died', 'difference', 'different', 'distance', 'do', 'drank', 'draw', 'drawn', 'drowned', 'dust', 'duty', 'dynamic', 'each', 'echo', 'echoes', 'echoing', 'elder', 'else', 'emboldened', 'empty', 'encircles', 'end', 'endless', 'enlivening', 'ensnared', 'entropy', 'envelops', 'envy', 'era', 'etched', 'eternal', 'eternity', 'events', 'every', 'everything', 'exhausting', 'existence', 'exploring', 'eyes', 'fabric', 'face', 'fall', 'falling', 'falsehood', 'far', 'fate', 'fear', 'feeding', 'feel', 'ferocity', 'fill', 'filled', 'filling', 'fire', 'firmament', 'first', 'fixates', 'flames', 'flapping', 'flesh', 'flimsy', 'flutter', 'followed', 'footfalls', 'for', 'forces', 'forest', 'forever', 'form', 'fought', 'fragile', 'free', 'from', 'frozen', 'full', 'gaze', 'gift', 'give', 'given', 'gleefully', 'gone', 'good', 'grappled', 'great', 'greater', 'had', 'halts', 'hand', 'has', 'have', 'hear', 'heard', 'hearing', 'heart', 'hearts', 'held', 'hemmed', 'her', 'here', 'hid', 'history', 'hold', 'home', 'hope', 'hopelessness', 'horizon', 'hounds', 'howls', 'hunger', 'hunted', 'husks', 'hypnotic', 'i', 'ideas', 'image', 'imbued', 'in', 'influence', 'information', 'inhabit', 'insatiable', 'insect', 'insignificant', 'insistence', 'instincts', 'interests', 'into', 'introduction', 'invades', 'invisible', 'irresistible', 'is', 'it', 'its', 'itself', 'kin', 'knew', 'know', 'last', 'lay', 'learned', 'leashes', 'leave', 'led', 'left', 'lesson', 'lethal', 'lie', 'life', 'lifeless', 'lifetimes', 'light', 'like', 'limitless', 'limits', 'listen', 'long', 'long-dead', 'look', 'looked', 'loss', 'lurched', 'lurching', 'lust', 'made', 'many', 'masses', 'master', 'maven', 'may', 'me', 'meaning', 'meaningless', 'memories', 'memory', 'message', 'messenger', 'milk', 'mind', 'minds', 'mire', 'moment', 'monolithic', 'more', 'most', 'mote', 'mother', 'move', 'moved', 'movement', 'must', 'my', 'myself', 'name', 'names', 'needed', 'nest', 'nests', 'never', 'new', 'no', 'noise', 'nomad', 'not', 'nothing', 'nourishing', 'novelties', 'now', 'observed', 'observer', 'obstacle', 'ocean', 'of', 'on', 'once', 'one', 'only', 'open', 'order', 'out', 'own', 'pass', 'passage', 'passes', 'passing', 'past', 'path', 'peaks', 'perhaps', 'perpetuating', 'pervasive', 'petty', 'place', 'places', 'pleasing', 'possess', 'possibilities', 'power', 'presence', 'prevented', 'prison', 'progenitor', 'progress', 'protect', 'protector', 'purpose', 'questions', 'rain', 'rapturously', 'reality', 'realm', 'rebirth', 'reborn', 'recurring', 'reflections', 'rejoice', 'relied', 'remember', 'repeated', 'retracing', 'return', 'returned', 'rhythmic', 'right', 'run', 's', 'sacred', 'same', 'satisfying', 'saw', 'scramble', 'screaming', 'screams', 'secrecy', 'see', 'seeks', 'seemed', 'seeped', 'selfish', 'separated', 'serpent', 'servant', 'servant:', 'serve', 'served', 'serves', 'service', 'set', 'shadow', 'shape', 'share', 'she', 'shell', 'shields', 'silence', 'silent', 'simple', 'sing', 'sink', 'sky', 'sleep', 'slumber', 'smoke', 'so', 'sought', 'source', 'space', 'spun', 'squabbles', 'stagnation', 'stand', 'stars', 'stay', 'steady', 'still', 'stone', 'stray', 'strayed', 'stream', 'string', 'struggle', 'struggles', 'such', 'suffering', 'suffocating', 'surface', 'survival', 'swarmed', 'swelled', 'swept', 'swimming', 'swirl', 'take', 'tangled', 'tear', 'temptation', 'terminus', 'test', 'tether', 'tethered', 'than', 'that', 'the', 'their', 'them', 'themselves', 'then', 'there', 'these', 'they', 'think', 'this', 'those', 'though', 'thought', 'thoughts', 'thread', 'through', 'tidings', 'time', 'times', 'to', 'together', 'told', 'took', 'torment', 'trait', 'treading', 'tree', 'trust', 'truth', 'try', 'tugs', 'turned', 'two', 'unceasingly', 'unchanging', 'unravelled', 'unraveller', 'unreachable', 'unseen', 'until', 'upon', 'urge', 'us', 'vacant', 'valley', 'vanquished', 'vast', 'veil', 'vibrancy', 'victory', 'voice', 'void', 'volunteered', 'wade', 'waiting', 'waking', 'walk', 'walked', 'walls', 'wandered', 'want', 'ward', 'was', 'watch', 'watched', 'we', 'weaves', 'weeps', 'went', 'were', 'what', 'when', 'where', 'which', 'while', 'whispers', 'who', 'why', 'wide', 'will', 'wings', 'wish', 'with', 'within', 'without', 'witness', 'witnessed', 'wonder', 'woods', 'word', 'words', 'work', 'world', 'would', 'woven', 'wrought', 'yet', 'you', 'your', 'yours', 'youth'
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0
